seller_key,seller_id,total_revenue,orders_count,items_sold,avg_order_value,avg_review_score,cancelled_orders_rate,distinct_products_sold,cluster
2828,0dfbed20065e425d2eaefb101f9816c0,84.35,3,3,28.116666666666667,2.6666666666666665,0.0,3,0
2345,c0f783394e37cd9c9d7f5f81141450fa,249.4,6,6,41.56666666666667,3.6,0.0,6,0
521,0cbcee27c791afa0cdcb08587a2013a8,5324.15,39,41,136.51666666666668,3.8289473684210527,0.02564102564102564,39,0
2605,73da1880b39c71de2b262bc7720c1494,398.0,2,2,199.0,5.0,0.0,2,0
936,81a1104df0f08b59c68aa5b03cfe398e,9420.88,73,73,129.0531506849315,4.271451612903226,0.0,71,0
1561,7586919161935337bf6b6d7ff5779648,1664.71,11,18,151.33727272727273,3.8181818181818183,0.0,11,0
981,6b15924333bd1a741595fe981ea04822,614.32,21,21,29.253333333333334,4.725,0.0,21,0
2149,1a932caad4f9d804097d7f8e615baed1,4661.0,20,30,233.05,3.9,0.0,20,0
1334,a72f15980dc3e9bfd1a49ac9b2f3af65,89.9,1,1,89.9,4.0,0.0,1,0
1221,8b87cd0d43d49b9bdf40f56229364d59,1552.9,5,5,310.58,2.6,0.0,5,0
2465,443d880f15cbd3572885e1d44bf2c478,94.8,1,2,94.8,2.0,0.0,1,0
249,ea00f977a203ff88adf7057cb7806998,389.72,19,19,20.51157894736842,4.111111111111111,0.0,18,0
255,be1e9e378700cecaa4ebf71433d7915c,119.89,2,2,59.945,3.0,0.0,2,0
1678,b1fecf4da1fa2689bccffa0121953643,3669.64,19,20,193.13894736842104,4.96875,0.0,18,0
3073,bd4889b5e9133b35b66e42a8665cea5c,6271.9,36,42,174.21944444444443,4.4,0.0,36,0
639,70c0fda4c313d87115644d39e62eec60,25.99,1,1,25.99,5.0,0.0,1,0
209,376d67b61dce0c990155286e7ae486a4,94.0,1,1,94.0,4.0,0.0,1,0
296,8ccf3cf69651cc1d8a02c8bfaf3b8568,250.0,2,2,125.0,3.5,0.0,2,0
74,f626e15b7314c267e4429010866f70e9,193.55,5,7,38.71,3.8,0.0,5,0
937,820c7c9eaf76d2b226b6c242bcf3f34d,559.0,1,1,559.0,4.0,0.0,1,0
138,d4828feed4cda2cd9d6b37899a95a71e,39.9,1,1,39.9,2.0,0.0,1,0
34,014d9a685fd57276679edd00e07089e5,729.88,11,12,66.35272727272728,3.7272727272727275,0.0,11,0
1774,a70e9066dbfd10b6b97a3f54a1356762,1716.0,2,4,858.0,5.0,0.0,2,0
2538,e5cbe890e679490127e9a390b46bbd20,908.99,2,2,454.495,4.5,0.0,2,0
1747,c12b92bf1c350f3e6bf88d3596219c86,4808.78,17,17,282.8694117647059,3.769230769230769,0.0,15,0
947,08084d990eb3f53af056ccbc1730c8a7,372.5,12,12,31.041666666666668,4.454545454545454,0.0,12,0
1748,6ee85be3693ed79a8e80718743d80655,484.5,9,13,53.833333333333336,2.5,0.1111111111111111,9,0
761,5996cddab893a4652a15592fb58ab8db,810.0,1,1,810.0,5.0,0.0,1,0
1411,8378eb36b6b70c5734e83ad7b8cdc3b7,1714.8,7,13,244.97142857142856,3.857142857142857,0.0,7,0
972,e26901d5ab434ce92fd9b5c256820a4e,11990.9,202,221,59.36089108910891,4.062357723577236,0.0049504950495049506,171,3
2864,fe8055980a4ff7f64ed889c2b5926929,196.7,3,3,65.56666666666666,4.666666666666667,0.0,3,0
1084,bc30de0d71bd6260b936a026b5cf7200,392.37,3,3,130.79,4.666666666666667,0.0,3,0
90,b8bc237ba3788b23da09c0f1f3a3288c,13685.71,45,47,304.1268888888889,4.32051282051282,0.0,40,0
1681,f9903dd0f812c7e771fcad47b6fff231,1684.85,10,15,168.485,3.111111111111111,0.0,10,0
2130,a0d7fbb07bb5ebc3b05980e750db56f3,848.99,3,4,282.99666666666667,2.3333333333333335,0.0,4,0
904,397c4d0c005b6f41f90098ac724e28cb,8177.0,5,5,1635.4,4.4,0.0,5,0
1956,9a03a4e9eb0b947652fae4f6121a3f5e,1497.0,7,7,213.85714285714286,3.857142857142857,0.0,7,0
2872,54219883e72aad869adfb2a54b7bfa0f,6750.0,5,5,1350.0,3.2,0.0,5,0
443,080102cd0a76b09e0dcf55fcacc60e05,5716.78,124,130,46.10306451612903,4.510102040816326,0.0,124,0
2900,325f3178fb58e2a9778334621eecdbf9,981.7,36,46,27.269444444444446,4.428571428571429,0.0,37,0
3032,720e6cf846ea7572cbb66b743fb91e6c,54.0,1,1,54.0,5.0,0.0,1,0
2329,a13aaf2d2886ab9fb30fb9a920160b8f,1011.52,4,4,252.88,4.5,0.0,4,0
2754,623ad9d0c1e14bb5464a8c72bff7b4af,95.0,1,1,95.0,4.0,0.0,1,0
2060,b410bdd36d5db7a65dcd42b7ead933b8,7726.9,44,44,175.61136363636365,4.625,0.0,32,0
2682,bba8d0c234a52b87b3957037a215d1a4,120.0,1,1,120.0,5.0,0.0,1,0
526,c990d6cf976a5718aaedc539f383ab88,200.9,10,11,20.09,3.3,0.0,10,0
2594,6235903333ba7de1928c869e268e5964,94.06,1,1,94.06,5.0,0.0,1,0
1428,d566c37fa119d5e66c4e9052e83ee4ea,5145.7,65,73,79.16461538461539,4.7234,0.0,64,0
393,52bb00821bcdd358a5a5a27e1f6be5a1,349.8,2,2,174.9,4.5,0.0,2,0
524,602044f2c16190c2c6e45eb35c2e21cb,3739.16,50,57,74.7832,3.1785714285714284,0.0,52,0
2800,9200e6ce317b67196b6b0bad4d4bd567,36.9,1,1,36.9,3.0,0.0,1,0
312,b74d1c09cb380e1d03a6f859c6f4224b,2221.6,31,39,71.66451612903226,4.225,0.0,30,0
1151,a11a0e0ca67423425691db355cff69b0,448.9,2,2,224.45,5.0,0.0,2,0
498,138dbe45fc62f1e244378131a6801526,1125.56,49,58,22.97061224489796,4.038461538461538,0.0,48,0
862,9d5a9018aee56acb367ba9c3f05d1d6a,10292.31,67,79,153.61656716417912,4.459016393442623,0.0,73,0
1185,3fd1e727ba94cfe122d165e176ce7967,2805.2,37,38,75.81621621621622,3.7776666666666667,0.02702702702702703,36,0
494,516e7738bd8f735ac19a010ee5450d8d,6643.09,76,84,87.40907894736843,4.543148148148148,0.0,75,0
469,7b8e8ec35bad4b0ef7e3963650b0a87b,2244.28,5,5,448.856,4.8,0.0,5,0
118,7d484ca289afaac6bf5fc6a1e96d2226,183.2,2,2,91.6,4.0,0.0,2,0
1265,0ed6ce5d87fd9c69eaacaeb778d67235,2141.42,43,43,49.80046511627907,4.347222222222222,0.0,43,0
1793,a806a4bb063ea7ca6d374eafa50a6058,294.4,5,6,58.88,4.0,0.0,6,0
2906,b83cedfb587e7911540e3f576d6917ce,2224.95,24,25,92.70625,4.119047619047619,0.0,23,0
488,cf8ab1616079e2793aa29d524df01bb1,14391.0,9,9,1599.0,2.0,0.0,9,0
2879,562f8cfc51f265411f487d07e9c40e7f,766.92,13,13,58.99384615384616,4.538461538461538,0.0,13,0
1986,b6e1504972665f739dec4facb9943775,1484.48,14,14,106.03428571428572,4.3076923076923075,0.0,14,0
2255,b0b346d3a89f5eb4c2968af3f083cd43,614.0,11,12,55.81818181818182,3.2727272727272725,0.0,11,0
1048,58c851d1a3c7cd3da329eb59453fed44,268.99,2,2,134.495,5.0,0.0,2,0
1101,72c38a04bd6a1c3dbc5298425a0db86d,647.3,4,5,161.825,3.75,0.0,4,0
1995,f9bbdd976532d50b7816d285a22bd01e,268.0,2,2,134.0,5.0,0.0,2,0
360,585175ec331ea177fa47199e39a6170a,3549.0,1,1,3549.0,5.0,0.0,1,0
1770,5721089ba9214e80074f27d5a03fc0eb,245.93,5,7,49.186,5.0,0.0,5,0
99,491a5ada3aa1678414e990262c4bbdc1,2840.0,2,2,1420.0,3.0,0.5,2,2
629,5343d0649eca2a983820bfe93fc4d17e,10000.64,71,111,140.85408450704224,3.979811320754717,0.014084507042253521,74,0
726,4003520d80d0bad1d5623f7aa3c63cda,70.0,1,1,70.0,1.0,0.0,1,0
3057,436bf27f2f18474fc6047702e9f8a866,29.9,1,1,29.9,5.0,0.0,1,0
1215,3a734b715d333a2588a3d54a0c9b8746,2463.52,18,24,136.86222222222221,4.0588235294117645,0.0,18,0
2999,204b4e07bddef3c9b317f70189135b22,73.4,1,1,73.4,5.0,0.0,1,0
2591,918717417d88a9f9ae9735567e6c7682,345.7,4,4,86.425,5.0,0.0,4,0
1476,9f50216bfd01913736a55a11b55ea842,1354.0,17,19,79.6470588235294,4.535714285714286,0.0,17,0
2736,33dd941c27854f7625b968cc6195a552,6787.5,5,5,1357.5,4.4,0.0,5,0
2250,f12ff17ad8bbf01ec5c33b17e506649b,6241.0,29,29,215.20689655172413,3.8035714285714284,0.034482758620689655,29,0
2105,827f8f69dfa529c561901c4f2e0f332f,3408.39,91,104,37.45483516483517,4.2644,0.0,102,0
1727,da8622b14eb17ae2831f4ac5b9dab84a,160236.57,1314,1551,121.9456392694064,4.1439954337899545,0.0,1356,1
2916,61f159ef6da2d441951d2c0efa719362,154.97,3,3,51.656666666666666,1.0,0.0,3,0
2224,e0878efa0e0b7e5313ac0b43bc04c081,5065.3,27,29,187.6037037037037,3.662857142857143,0.0,24,0
2410,a99504ac23ed125aaf5302af6cc30af9,978.0,1,1,978.0,5.0,0.0,1,0
442,525e75a6fb1454a2325ab1734bcec221,657.07,10,11,65.707,3.6,0.0,11,0
354,3be5841cdcc46de4ed3f9116f104b2c5,599.6,4,4,149.9,4.75,0.0,4,0
2254,4fae87d32467e18eb46e4a76a0a0b9ce,100.9,1,1,100.9,5.0,0.0,1,0
2866,1ca7077d890b907f89be8c954a02686a,13341.57,115,137,116.01365217391304,2.781,0.0,80,0
1238,391fc6631aebcf3004804e51b40bcf1e,39951.95,526,613,75.95427756653993,4.004308176100629,0.0,510,3
12,1c56ffe0e9dea2657fc6e95b53f40b13,183.0,3,3,61.0,4.333333333333333,0.0,3,0
479,535bf14f36346c7f59d87cece104d70c,50.0,1,1,50.0,4.0,0.0,1,0
2426,59cd88080b93f3c18508673122d26169,392.33,10,12,39.233,4.7,0.0,11,0
1792,a7c53f6b3b61adbdaa99dda97e8cbd56,99.0,1,1,99.0,4.0,0.0,1,0
2143,f46490624488d3ff7ce78613913a7711,5802.85,83,91,69.91385542168675,3.599607843137255,0.0,79,0
2513,262237171f48e85819065498cac80d7b,599.0,4,10,149.75,4.25,0.0,4,0
1354,edf3fabebcc20f7463cc9c53da932ea8,219.9,1,1,219.9,4.0,0.0,1,0
2948,d9e7e7778b32987280a6f2cb9a39c57d,722.5,11,13,65.68181818181819,3.5454545454545454,0.0,11,0
1976,55f7a3319d80f7fdf078b8f03e6725fe,3013.78,22,22,136.99,3.5525,0.0,18,0
1574,9853a239ab7b7ebbdc3a21248d5b8e1f,381.0,5,5,76.2,3.8,0.0,5,0
2486,b7ba853e9551f4558440881fd3e5c815,376.8,2,2,188.4,1.0,0.5,2,2
1283,d180e07dc1e58c31c3f0cd599dc4d945,58.8,1,1,58.8,3.0,0.0,1,0
3030,07bf9669d84d1f11be443a9dd938f698,1776.0,18,24,98.66666666666667,3.8823529411764706,0.0,18,0
1503,9674754b5a0cb32b638cec001178f799,5069.92,86,97,58.95255813953489,4.062089552238806,0.023255813953488372,82,0
899,aec99834ab5d38ead22766ada8497e87,459.0,1,1,459.0,5.0,0.0,1,0
2494,e70053bf73d1b5863932e53a9fa47496,4025.0,7,7,575.0,4.285714285714286,0.0,7,0
2892,a513150f33f99a06569e9cd5c4bb889b,677.0,2,2,338.5,4.5,0.0,2,0
935,46ef1a25845fc051c2998d878354810c,250.41,5,5,50.082,4.4,0.0,5,0
2477,11d4c477d09821164bca4f70a2eae031,83.04,3,4,27.68,5.0,0.0,3,0
675,8ec76bb0965af3f007692b26fa9d6623,1999.0,1,1,1999.0,5.0,0.0,1,0
2782,c79151301b9d90985d1fa52879213105,322.3,4,8,80.575,3.61,0.25,4,0
696,dd9661d3cda1e6feb237f0c4d8b26f2e,174.0,1,1,174.0,5.0,0.0,1,0
2396,7f02656561b680def9986c0795a8a080,84.0,2,2,42.0,3.0,0.0,2,0
2498,20a7efa9721046319bdde5d60b6b5365,501.2,3,6,167.06666666666666,5.0,0.0,3,0
969,e83e93b71371817b11d78a63ff156aee,286.0,2,3,143.0,4.5,0.0,2,0
264,d4e4b5192cba4e0e66eb12a9d347239d,441.8,12,12,36.81666666666667,4.166666666666667,0.0,12,0
1253,376a891762bbdecbc02b4b6adec3fdda,6406.23,57,58,112.39,4.648148148148148,0.0,56,0
2954,1444c08e64d55fb3c25f0f09c07ffcf2,2749.0,1,1,2749.0,1.0,0.0,1,0
270,3a3c180dd702a725bd0ba4117689239e,41.9,1,1,41.9,4.0,0.0,1,0
435,253c025bab43881055aeecde5e2d8b77,94.82,2,2,47.41,4.5,0.0,2,0
898,8d956fec2e4337affcb520f56fd8cbfd,11015.19,211,228,52.20469194312796,4.228148148148148,0.004739336492890996,204,3
384,596849622429351f47b32e6cae1055ff,1104.7,14,14,78.90714285714286,4.0,0.0,14,0
1145,e8a85b5f3df47be0984c55fd4064dbb4,743.0,8,14,92.875,4.5,0.0,8,0
1713,f1fd5ab1181f827ffad998c1a5de7d74,7045.99,15,15,469.73266666666666,4.666666666666667,0.0,15,0
2807,679769a98cfcc6da877c8486ff1c13f3,7029.0,21,21,334.7142857142857,4.55,0.0,21,0
2447,5b179e9e8cc7ab6fd113a46ca584da81,5173.5,34,36,152.16176470588235,3.7617857142857143,0.0,31,0
2577,9d489893ff6af05029671b785f54b998,298.7,5,6,59.74,4.0,0.0,5,0
2475,7b0df942f46435babab05d49b744b2c4,22600.63,32,32,706.2696875,4.464285714285714,0.0,29,0
837,e5899683388855d3dabe8913bbe365de,452.88,3,3,150.96,4.0,0.0,3,0
2894,e49c26c3edfa46d227d5121a6b6e4d37,3654.25,35,36,104.40714285714286,4.46969696969697,0.02857142857142857,35,0
2535,2f9b7ce230a057a98a9f5df5893ee36c,141.82,2,2,70.91,4.5,0.0,2,0
826,25e6ffe976bd75618accfe16cefcbd0d,11691.61,108,117,108.25564814814815,4.3861386138613865,0.009259259259259259,108,0
431,2d2322d842118867781fc737e96d59a1,176.4,8,10,22.05,4.875,0.0,8,0
2737,5b581417df4480f632484ba681e53944,1790.6,12,13,149.21666666666667,3.5,0.08333333333333333,13,0
2654,59bbc819b99a733f02f0d6b49d1c253d,139.8,2,2,69.9,5.0,0.0,2,0
2114,2e2f44824ab87a0cb961f68bf4073e7f,48.0,1,1,48.0,2.0,0.0,1,0
2961,8ff38bc3969e67c36c48343a07090f66,3472.0,2,8,1736.0,2.5,0.0,2,0
1226,e73bf2cea7fe4b0b4d287a7568ed1099,737.7,4,5,184.425,5.0,0.0,4,0
462,a3b0df0065e264a91b7bbf5f844af5cd,186.69,2,2,93.345,5.0,0.0,2,0
911,dd7ddc04e1b6c2c614352b383efe2d36,9178.51,122,143,75.23368852459016,3.8633,0.0,118,0
491,9616352088dcf83a7c06637f4ebf1c80,5703.0,92,98,61.98913043478261,4.26945205479452,0.0,76,0
2297,b5d034ac251546e25afe9067f05c1539,69.9,1,1,69.9,5.0,0.0,1,0
855,615c3462099ffa940d37b17dfda19594,229.0,2,2,114.5,5.0,0.0,2,0
2691,966cb4760537b1404caedd472cc610a5,51286.05,75,75,683.814,3.847758620689655,0.0,71,0
1615,f26d70155c2b6326fcfa1780c8c684e4,202.89,1,1,202.89,5.0,0.0,1,0
436,7c5b05cbdb5542049f38d90d7815b97d,1038.96,22,24,47.22545454545455,4.3,0.0,24,0
1248,9e6229250fedbe05838fef417b74e7fb,13132.2,74,78,177.46216216216217,3.9508196721311477,0.0,73,0
870,b16d3dadc47d4eb18be3d88bad0775ce,722.1,10,11,72.21,4.3,0.0,11,0
1564,6fa9202c10491e472dffd59a3e82b2a3,7014.24,3,3,2338.08,4.333333333333333,0.0,3,0
1397,2d34636518ba88f5349b732fcf8ba2e4,150.0,1,1,150.0,5.0,0.0,1,0
2160,f5a590cf36251cf1162ea35bef76fe84,53201.78,117,122,454.7160683760684,4.254077669902912,0.02564102564102564,118,3
2126,fa1c13f2614d7b5c4749cbc52fecda94,194042.03,585,586,331.6957777777778,4.421260997067448,0.0017094017094017094,572,3
1579,7fdb0720c8d7c9075538b365dc8c3a22,1804.0,9,10,200.44444444444446,2.4375,0.0,9,0
1844,04aba03279157f6d4e0fe8ccaf21963c,2575.9,16,16,160.99375,4.3125,0.0,16,0
3069,5dceca129747e92ff8ef7a997dc4f8ca,112155.53,325,346,345.09393846153847,3.93215859030837,0.003076923076923077,299,3
711,3d5d0dc7073a299e31fa718ce1bc00b6,790.7,23,24,34.37826086956522,4.2683333333333335,0.043478260869565216,20,0
768,24c1de8d9551c0b4fbc53317d53efda8,355.0,1,1,355.0,5.0,0.0,1,0
2243,fb8904a8ea99f8831b64ce27db2c1765,278.0,2,2,139.0,4.5,0.0,2,0
838,2a84855fd20af891be03bc5924d2b453,15819.1,164,168,96.45792682926829,4.237433628318584,0.018292682926829267,148,0
1036,36a968b544695394e4e9d7572688598f,9482.87,154,162,61.57707792207792,3.641532258064516,0.006493506493506494,146,0
2817,3d39fbf22a665714baf62fae36029e23,2504.2,8,8,313.025,4.75,0.0,8,0
149,89de2d6f23e9746ff309705b23581faa,340.0,8,8,42.5,3.0,0.0,7,0
2292,74636e24f01da9268b0ed88dacd8513e,776.0,4,4,194.0,4.0,0.0,4,0
280,e4ebd3f87bf70440014f07ddda7fbe03,671.5,7,7,95.92857142857143,4.571428571428571,0.0,7,0
2089,cb4a705d00e100b9732d0ca34817d441,998.0,1,2,998.0,1.0,0.0,1,0
1928,0417b067eeab773d2f7061a726dc477f,1859.18,13,13,143.01384615384615,4.0,0.0,13,0
88,6288c69c4ce638e59925e59193f98b16,4506.28,22,22,204.8309090909091,3.9473684210526314,0.0,20,0
188,c360e4787614ed31ac7a2f95d3b22dc6,188.9,1,1,188.9,2.0,0.0,1,0
461,01ed254b9ff8407dfb9d99ba1e17d923,1465.99,5,5,293.198,5.0,0.0,5,0
240,49f8d2ea7b718d0ce587d34207caf2b4,149.9,1,1,149.9,5.0,0.0,1,0
1878,f181738b150df1f37cb0bd72e705b193,5529.7,36,37,153.6027777777778,4.544117647058823,0.0,35,0
1467,0761743cbffb25d7148189e9f1a5f03a,241.2,3,7,80.4,4.666666666666667,0.0,3,0
2155,d13e50eaa47b4cbe9eb81465865d8cfc,7155.05,67,69,106.79179104477612,4.825,0.0,38,0
1046,f1198c871e0171278b63f40d112caeec,475.8,2,2,237.9,4.5,0.0,2,0
3048,c3f5668699a1b04c0fa61ecea1e2bff6,407.81,3,3,135.93666666666667,5.0,0.0,3,0
1328,40d54b51e962dbe09cabbcfd33298dee,6785.56,30,31,226.18533333333335,3.9827586206896552,0.0,30,0
2164,56642bcb79900e777d68e91915cb4267,3657.64,48,56,76.20083333333334,3.9651162790697674,0.0,46,0
1932,a3dd39f583bc80bd8c5901c95878921e,4607.81,34,37,135.52382352941177,4.6826923076923075,0.0,28,0
2536,39d61be7a92eb77b7da367bd4845bc0e,700.59,7,14,100.08428571428571,4.0,0.0,8,0
2792,1b0b0f4f95e962d6f32fe90c759d0479,139.8,2,2,69.9,5.0,0.0,2,0
650,3442033154be05bac582e173ef54fd12,161.0,1,1,161.0,5.0,0.0,1,0
703,b3f19518fcec265b2e97af287725f981,486.91,9,9,54.10111111111111,4.222222222222222,0.0,9,0
2700,c33847515fa6305ce6feb1e818569f13,15519.85,114,128,136.1390350877193,3.8565671641791046,0.0,105,0
226,835f0f7810c76831d6c7d24c7a646d4d,5130.0,44,50,116.5909090909091,3.3095238095238093,0.022727272727272728,49,0
1161,c840d3fdbba0790404fdae73d253b253,4522.28,9,14,502.47555555555556,3.555555555555556,0.0,9,0
843,d2f3e277560ed4c6361284429b00f037,320.55,7,7,45.792857142857144,4.714285714285714,0.0,7,0
2413,ef506c96320abeedfb894c34db06f478,9771.43,324,340,30.158734567901234,3.972888888888889,0.0030864197530864196,313,3
447,0b36063d5818f81ccb94b54adfaebbf5,765.0,1,15,765.0,5.0,0.0,1,0
1911,0570350b23eda5444f8d1d9544932058,626.9,6,11,104.48333333333333,5.0,0.0,6,0
2428,58f1a6197ed863543e0136bdedb3fce2,6833.0,44,45,155.29545454545453,4.084482758620689,0.0,35,0
298,4a1f694197d05fe70026b016a7316b41,907.77,14,23,64.84071428571428,4.615384615384615,0.0,20,0
1647,ff1e15b778c700abdd4d239b81ac466d,414.3,7,7,59.18571428571428,4.571428571428571,0.0,7,0
81,768a86e36ad6aae3d03ee3c6433d61df,587.46,17,17,34.55647058823529,4.764166666666667,0.0,16,0
1684,77fccaae319668a8ab6cd0fd16aec48c,1667.0,11,12,151.54545454545453,4.4,0.0,11,0
1944,48985c61529077fa4f1e38bcff0f2ed3,879.3,7,7,125.61428571428571,4.5,0.0,6,0
2129,dedcab67899479e4ea5dcc4eba47f587,84.0,2,2,42.0,4.5,0.0,2,0
1639,5cbbd5a299cab112b7bf23862255e43e,2726.06,36,38,75.7238888888889,4.287878787878788,0.0,35,0
800,bb7ad8a45c027be8ab075b8e465f8ca0,19.98,2,2,9.99,5.0,0.0,2,0
2455,31eec405c9bb71dec8e2629a92e764fa,256.89,5,5,51.378,4.6,0.0,5,0
204,f524ad65d7e0f1daab730ef2d2e86196,578.0,1,2,578.0,1.0,0.0,1,0
2153,c04d70d515d15a7e3db3a73320598566,158.2,3,4,52.733333333333334,5.0,0.0,3,0
3012,b6d44737c043328708f6749c2dbe50bd,5369.6,62,80,86.60645161290323,4.456140350877193,0.016129032258064516,62,0
1495,e067ad2c1c0b48758eb1b5228bcf7a68,5042.55,54,61,93.38055555555556,4.163265306122449,0.0,54,0
1021,4978a02ea9c8be7a9b5480680f40334e,2356.61,18,19,130.92277777777778,3.588235294117647,0.0,18,0
5,ca5832c6960267b71041f74bb39e8b12,79.9,1,1,79.9,1.0,0.0,1,0
1165,7c4618c82226628831613e95e9c22f44,333.93,13,13,25.686923076923076,4.076923076923077,0.0,13,0
2322,fc0b214b59a83615fea981c6424a02ae,159.9,1,1,159.9,5.0,0.0,1,0
1608,2d2c62bef4c8ba0dd74e0e228e808539,3749.0,16,16,234.3125,4.2,0.0,15,0
1429,5b67882648febfb6e1225e6ad7164f6b,6813.48,27,30,252.35111111111112,4.08,0.0,27,0
283,6c12e40690c335dbc2f68a4134d30dc1,9139.2,16,18,571.2,4.071428571428571,0.0,17,0
807,582d4f8675b945722eda7c0cb61ba4c7,4702.96,59,71,79.71118644067796,4.157894736842105,0.0,58,0
624,63b464dbf392c7b80d12d932fa7cafed,6781.0,37,39,183.27027027027026,3.730967741935484,0.0,37,0
2705,c89cf7c468a48af70aada384e722f9e2,745.0,14,14,53.214285714285715,4.0,0.0,14,0
361,2c538755f1ca9540af144f266e70df6c,334.99,1,1,334.99,5.0,0.0,1,0
681,89dda63a3c907c468ec88c310ed91213,734.99,2,2,367.495,3.0,0.0,2,0
1173,07de60b03d150fb3ea09eab5da5e4c8b,719.1,9,9,79.9,4.333333333333333,0.0,9,0
2971,e81e1f9c3e762e620f3fb60a51499e16,4465.99,17,18,262.70529411764704,4.047857142857143,0.0,17,0
2227,43b2c864251aa0ce4030c746984e088a,94.8,2,2,47.4,3.0,0.0,2,0
1508,232a6014e7b10cba61c6c2b2ea6bb4b0,3919.87,33,36,118.78393939393939,4.15625,0.0,33,0
829,df683dfda87bf71ac3fc63063fba369d,39.9,1,1,39.9,1.0,0.0,1,0
1557,98f52e1020fe788c10c0418de4393fec,21.6,1,1,21.6,4.0,0.0,1,0
2865,5e9f5bd34e0830569f05c9d4f56e04a8,239.98,2,2,119.99,4.5,0.0,2,0
785,570d4583587a5fe2d47c7be89b91ad27,125.25,2,2,62.625,5.0,0.0,2,0
472,43753b27d77860f1654aa72e251a7878,23.9,1,1,23.9,5.0,0.0,1,0
643,3ef37b7ca6dd2b80bd8af81a62504996,700.0,2,2,350.0,4.5,0.0,2,0
444,b566ab0ef88016e00422755e305103c6,1208.0,5,5,241.6,3.2,0.0,5,0
2074,3d62f86afa7c73be2628a3be1423f5a0,12.0,2,2,6.0,4.0,0.0,2,0
537,c60b801f2d52c7f7f91de00870882a75,12913.5,41,41,314.9634146341463,3.362,0.0,39,0
1914,e58a5b390e28abc0b216cfb0e07d27d7,1022.6,7,7,146.0857142857143,4.916666666666667,0.0,6,0
3029,d1b9d4be4b6f9ebd85f8acd6745ba612,1154.35,11,11,104.94090909090909,4.181818181818182,0.0,11,0
1401,26d8a1c7c75d513045798992ead43aa2,8244.12,36,38,229.00333333333333,4.303030303030303,0.0,35,0
373,9ac75591b69c3402684b6ce0310f22ee,60.5,1,1,60.5,5.0,0.0,1,0
252,c542f5a8c64d973f30e9df8d06f70b4a,81.0,1,1,81.0,1.0,0.0,1,0
31,a7ecf689b40a44361e259b28939023e4,389.0,1,1,389.0,5.0,0.0,1,0
343,d1c281d3ae149232351cd8c8cc885f0d,26942.6,215,240,125.31441860465117,3.75,0.0,224,3
1199,c5f7e746b7e6d07def6c0dae9903279b,1429.0,10,11,142.9,4.333333333333333,0.0,10,0
1316,0f7eea709efdf942b5f95c7516dbacd7,195.74,3,3,65.24666666666667,4.0,0.0,3,0
2534,6aa3928696eab49a19a466e665a649fd,2075.0,18,22,115.27777777777777,4.611111111111111,0.0,19,0
2448,2059c39f76271d4ca3f15b5ffaccc8b8,604.9,12,12,50.40833333333333,4.5,0.0,12,0
2695,2063dd1b9f568df1c16741ea7d3e6adb,763.1,3,3,254.36666666666667,5.0,0.0,3,0
1086,a218df5c097b0ca409cfaac1488cc7f6,130.69,4,4,32.6725,2.75,0.0,4,0
2078,15b3b1b81484422eb41df68ac87f1f50,78.35,2,2,39.175,1.0,0.0,2,0
722,218d46b86c1881d022bce9c68a7d4b15,55093.28,388,427,141.99298969072166,4.170717131474103,0.002577319587628866,378,3
2474,5c853bb56f70f4d14218944bae111d7a,263.13,23,24,11.440434782608696,3.9047619047619047,0.0,23,0
2288,1961c3e1272bfeceb05d0b78b5bbfdaf,896.0,3,4,298.6666666666667,3.3333333333333335,0.3333333333333333,3,0
1757,26e2c91ef821e1ff8985f408788fe35b,1649.4,12,14,137.45,2.8181818181818183,0.0,12,0
1097,f783a638e9c6af4a7d0dbfde811e7a81,849.8,5,5,169.96,4.0,0.0,5,0
199,834f3294fba9f932f56edc879193f925,39907.5,66,66,604.6590909090909,4.5,0.0,57,0
1374,289cdb325fb7e7f891c38608bf9e0962,13544.95,110,126,123.1359090909091,4.589558823529412,0.0,99,0
369,fe1bbc5feda5c8979a8a1b3b2512d5a6,724.72,9,10,80.52444444444444,3.888888888888889,0.0,9,0
243,4e0d109ccfba9a1151c103049880c857,279.89,2,2,139.945,3.0,0.0,2,0
2412,4677a5437afda5fa7140b927b07be1cc,3415.7,11,11,310.5181818181818,4.363636363636363,0.0,11,0
1264,e2c92f9c1c7746d899d18f2e158bbff7,1894.7,14,14,135.3357142857143,4.038461538461538,0.0,14,0
2010,bdae679a9b282249bc23b9b69dae9a99,663.15,6,12,110.525,3.5,0.0,7,0
902,9b522ba7eae9e1d04082f267144583cc,1507.6,4,6,376.9,4.25,0.0,4,0
1309,417a1e6c7321084d2a0ae0d023cfad93,48.9,1,1,48.9,5.0,0.0,1,0
1142,293dee954235e4e4e43f129313625ebe,1778.92,8,8,222.365,5.0,0.0,8,0
740,24a6daf925d9d591870a66660416de31,60.0,2,2,30.0,4.5,0.0,2,0
1178,77a515caa36327151d1cc6c32a9f00e1,2217.39,26,26,85.28423076923077,4.4,0.0,26,0
2166,ed4acab38528488b65a9a9c603ff024a,12759.45,32,40,398.7328125,3.6774193548387095,0.0,33,0
2986,cbbd5ae8f53de5f5097cd8217b529e24,351.8,2,2,175.9,2.5,0.0,2,0
